Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 16:55:21.149930,26.0,46.0,152,152,0
2025-07-11 16:55:22.546778,26.0,47.0,3,152,0
2025-07-11 16:55:23.950135,nan,nan,4,154,0
2025-07-11 16:55:25.369810,26.0,46.0,193,193,0
2025-07-11 16:55:26.849334,26.0,46.0,153,153,0
2025-07-11 16:55:28.246998,nan,nan,292,152,0
2025-07-11 16:55:29.644692,26.0,46.0,292,154,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 16:56:43.486884,nan,nan,314,314,0
2025-07-11 16:56:44.901099,26.0,46.0,246,191,0
2025-07-11 16:56:46.340263,nan,nan,245,154,0
2025-07-11 16:56:47.764796,26.0,46.0,156,156,0
2025-07-11 16:56:49.273321,nan,nan,246,231,0
2025-07-11 16:56:50.705775,26.0,46.0,247,296,0
2025-07-11 16:56:52.171883,26.0,46.0,351,351,0
2025-07-11 16:56:53.614273,26.0,46.0,154,154,0
2025-07-11 16:56:55.021264,26.0,46.0,232,179,0
2025-07-11 16:56:56.483949,nan,nan,10,153,0
2025-07-11 16:56:57.886669,26.0,46.0,153,153,0
2025-07-11 16:56:59.303099,26.0,46.0,244,153,0
2025-07-11 16:57:00.698993,nan,nan,234,155,0
2025-07-11 16:57:02.099190,26.0,46.0,156,156,0
2025-07-11 16:57:03.516097,26.0,46.0,154,154,0
2025-07-11 16:57:04.913381,26.0,46.0,8,152,0
2025-07-11 16:57:06.313333,26.0,46.0,5,155,0
2025-07-11 16:57:07.742636,nan,nan,0,11,0
2025-07-11 16:57:09.367483,26.0,46.0,155,155,0
2025-07-11 16:57:13.032622,nan,nan,152,152,0
2025-07-11 16:57:14.429656,nan,nan,6,155,0
2025-07-11 16:57:15.934348,nan,nan,7,155,0
2025-07-11 16:57:17.365113,26.0,46.0,191,191,0
2025-07-11 16:57:18.792935,26.0,47.0,153,153,0
2025-07-11 16:57:20.189435,nan,nan,259,154,0
2025-07-11 16:57:21.590672,26.0,47.0,265,278,0
2025-07-11 16:57:23.107411,26.0,47.0,155,155,0
2025-07-11 16:57:24.563030,26.0,47.0,161,161,0
2025-07-11 16:57:26.054583,26.0,47.0,278,334,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 17:00:14.807705,nan,nan,414,414,0
2025-07-11 17:00:16.226956,nan,nan,764,160,1
2025-07-11 17:00:17.650712,25.0,45.0,764,160,1
2025-07-11 17:00:19.076677,26.0,46.0,395,395,0
2025-07-11 17:00:20.525792,nan,nan,765,172,0
2025-07-11 17:00:21.947058,nan,nan,766,161,0
2025-07-11 17:00:23.369249,26.0,46.0,204,204,1
2025-07-11 17:00:24.797989,26.0,46.0,162,162,0
2025-07-11 17:00:26.264936,26.0,47.0,339,160,1
2025-07-11 17:00:27.684274,nan,nan,293,160,1
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 17:01:06.443472,25.0,45.0,163,163,0
2025-07-11 17:01:07.877032,26.0,46.0,557,161,0
2025-07-11 17:01:09.321952,nan,nan,521,216,0
2025-07-11 17:01:10.807650,26.0,46.0,191,191,0
2025-07-11 17:01:12.240097,nan,nan,567,161,0
2025-07-11 17:01:13.636484,nan,nan,626,162,0
2025-07-11 17:01:15.031906,26.0,46.0,509,163,0
2025-07-11 17:01:16.458555,26.0,46.0,197,197,0
2025-07-11 17:01:17.937466,26.0,46.0,28,162,0
2025-07-11 17:01:19.337077,nan,nan,23,162,0
2025-07-11 17:01:20.757374,26.0,46.0,163,163,0
2025-07-11 17:01:22.169620,26.0,46.0,178,178,0
2025-07-11 17:01:23.633062,26.0,46.0,23,162,0
2025-07-11 17:01:25.120156,nan,nan,23,200,0
2025-07-11 17:01:26.648541,26.0,46.0,301,301,0
2025-07-11 17:01:28.050706,26.0,46.0,29,161,0
2025-07-11 17:01:29.486469,26.0,46.0,1,162,0
2025-07-11 17:01:30.889141,nan,nan,161,161,0
2025-07-11 17:01:32.286687,26.0,46.0,161,161,0
2025-07-11 17:01:33.730095,26.0,46.0,2,160,0
2025-07-11 17:01:35.128823,nan,nan,765,162,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 17:02:06.864916,nan,nan,166,166,0
2025-07-11 17:02:08.327689,25.0,45.0,163,163,0
2025-07-11 17:02:09.747216,nan,nan,765,207,0
2025-07-11 17:02:11.179440,26.0,46.0,766,164,0
2025-07-11 17:02:12.609901,26.0,46.0,162,162,0
2025-07-11 17:02:14.092646,25.0,45.0,766,163,0
2025-07-11 17:02:15.521053,nan,nan,766,196,0
2025-07-11 17:02:16.967459,26.0,46.0,164,164,0
2025-07-11 17:02:18.370387,26.0,46.0,166,166,0
2025-07-11 17:02:19.787025,26.0,46.0,765,164,0
2025-07-11 17:02:21.184895,nan,nan,766,163,0
2025-07-11 17:02:22.585971,26.0,46.0,164,164,0
2025-07-11 17:02:24.003900,26.0,46.0,166,166,0
2025-07-11 17:02:25.415351,25.0,45.0,765,162,1
2025-07-11 17:02:26.821277,nan,nan,765,163,1
2025-07-11 17:02:28.220869,26.0,46.0,168,168,0
2025-07-11 17:02:30.066823,nan,nan,764,165,0
2025-07-11 17:02:31.466671,26.0,46.0,189,189,0
2025-07-11 17:02:32.912141,26.0,46.0,163,163,1
2025-07-11 17:02:34.312773,25.0,45.0,766,164,1
2025-07-11 17:02:35.724699,nan,nan,766,164,0
2025-07-11 17:02:37.132653,25.0,45.0,189,189,0
2025-07-11 17:02:38.583702,26.0,46.0,177,177,1
2025-07-11 17:02:40.002327,nan,nan,766,164,0
2025-07-11 17:02:41.397732,26.0,46.0,765,164,1
2025-07-11 17:02:42.812945,26.0,46.0,174,174,1
2025-07-11 17:02:44.217314,26.0,46.0,164,164,0
2025-07-11 17:02:45.630267,nan,nan,765,165,0
2025-07-11 17:02:47.027526,25.0,45.0,767,163,0
2025-07-11 17:02:48.449230,26.0,46.0,199,199,1
2025-07-11 17:02:49.919530,26.0,46.0,766,180,0
2025-07-11 17:02:51.316495,nan,nan,766,165,0
2025-07-11 17:02:52.717813,26.0,46.0,165,165,0
2025-07-11 17:02:54.177035,26.0,46.0,165,165,0
2025-07-11 17:02:55.597804,26.0,46.0,767,164,0
2025-07-11 17:02:56.994166,nan,nan,764,165,0
2025-07-11 17:02:58.395258,26.0,46.0,164,164,0
2025-07-11 17:02:59.799112,26.0,46.0,264,264,0
2025-07-11 17:03:01.199804,nan,nan,765,166,0
2025-07-11 17:03:02.675225,26.0,46.0,765,169,0
2025-07-11 17:03:04.194291,26.0,46.0,166,166,0
2025-07-11 17:03:05.613715,26.0,46.0,765,165,0
2025-07-11 17:03:07.012574,nan,nan,766,167,0
2025-07-11 17:03:08.415155,26.0,46.0,763,192,0
2025-07-11 17:03:09.922949,26.0,46.0,166,166,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 17:03:20.957162,nan,nan,769,176,0
2025-07-11 17:03:22.380795,nan,nan,164,164,0
2025-07-11 17:03:23.784671,nan,nan,765,166,0
2025-07-11 17:03:25.181685,nan,nan,765,165,0
2025-07-11 17:03:26.597584,26.0,46.0,765,165,0
2025-07-11 17:03:27.994028,26.0,46.0,165,165,0
2025-07-11 17:03:29.401013,26.0,46.0,766,184,0
2025-07-11 17:03:30.849123,nan,nan,766,164,0
2025-07-11 17:03:32.249068,26.0,45.0,167,167,0
2025-07-11 17:03:33.651105,26.0,46.0,168,168,0
2025-07-11 17:03:35.065241,nan,nan,764,215,0
2025-07-11 17:03:36.511713,26.0,46.0,766,167,0
2025-07-11 17:03:37.911924,26.0,46.0,165,165,0
2025-07-11 17:03:39.316286,26.0,46.0,166,166,0
2025-07-11 17:03:40.727282,26.0,46.0,764,219,0
2025-07-11 17:03:42.180069,nan,nan,766,167,0
2025-07-11 17:03:43.585162,26.0,46.0,167,167,0
2025-07-11 17:03:44.986071,26.0,46.0,165,165,0
2025-07-11 17:03:46.396500,26.0,46.0,765,193,0
2025-07-11 17:03:47.829513,nan,nan,765,166,0
2025-07-11 17:03:49.229046,26.0,46.0,165,165,0
2025-07-11 17:03:50.633588,26.0,45.0,167,167,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 17:04:03.068099,26.0,46.0,764,216,0
2025-07-11 17:04:04.513508,26.0,46.0,765,168,0
2025-07-11 17:04:05.912665,nan,nan,168,168,0
2025-07-11 17:04:07.320517,26.0,46.0,174,174,0
2025-07-11 17:04:08.775794,26.0,45.0,81,168,0
2025-07-11 17:04:10.197360,nan,nan,78,169,0
2025-07-11 17:04:11.602485,26.0,45.0,169,169,0
2025-07-11 17:04:13.009214,26.0,46.0,185,185,0
2025-07-11 17:04:14.450993,26.0,46.0,79,168,0
2025-07-11 17:04:15.855778,nan,nan,60,166,0
2025-07-11 17:04:17.260835,26.0,46.0,167,167,0
2025-07-11 17:04:18.667339,26.0,46.0,181,181,0
2025-07-11 17:04:20.101370,26.0,46.0,765,167,1
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 17:04:36.553000,26.0,45.0,213,213,0
2025-07-11 17:04:37.969206,26.0,45.0,765,169,0
2025-07-11 17:04:39.366282,nan,nan,767,168,0
2025-07-11 17:04:40.766637,26.0,45.0,169,169,0
2025-07-11 17:04:42.164065,26.0,45.0,169,169,0
2025-07-11 17:04:43.559631,26.0,46.0,134,168,0
2025-07-11 17:04:44.960144,nan,nan,77,169,0
2025-07-11 17:04:46.401869,26.0,45.0,169,169,0
2025-07-11 17:04:47.799749,26.0,45.0,170,170,0
2025-07-11 17:04:49.200030,26.0,46.0,135,168,0
2025-07-11 17:04:50.613226,nan,nan,766,196,0
2025-07-11 17:04:52.098970,26.0,45.0,169,169,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 17:05:04.120694,nan,nan,768,208,0
2025-07-11 17:05:05.543252,26.0,46.0,170,170,0
2025-07-11 17:05:06.943964,26.0,45.0,170,170,0
2025-07-11 17:05:08.340055,26.0,46.0,69,170,0
2025-07-11 17:05:09.741244,nan,nan,53,169,0
2025-07-11 17:05:11.157058,26.0,45.0,169,169,0
2025-07-11 17:05:12.589250,26.0,45.0,170,170,0
2025-07-11 17:05:13.986517,26.0,46.0,765,170,0
2025-07-11 17:05:15.395104,nan,nan,767,236,0
2025-07-11 17:05:16.837031,26.0,45.0,170,170,0
2025-07-11 17:05:18.293128,26.0,46.0,765,452,0
2025-07-11 17:05:19.724451,nan,nan,765,170,0
2025-07-11 17:05:21.142229,26.0,46.0,196,196,0
2025-07-11 17:05:22.632146,26.0,46.0,297,297,0
2025-07-11 17:05:24.055744,nan,nan,185,170,0
2025-07-11 17:05:25.455010,26.0,46.0,149,166,0
2025-07-11 17:05:26.867721,26.0,46.0,170,170,0
2025-07-11 17:05:28.310374,26.0,46.0,170,170,0
2025-07-11 17:05:29.717032,nan,nan,52,168,0
2025-07-11 17:05:31.623902,26.0,46.0,170,170,0
2025-07-11 17:05:33.114164,nan,nan,53,170,0
2025-07-11 17:05:34.515970,26.0,47.0,55,170,0
2025-07-11 17:05:35.920422,26.0,47.0,167,167,0
2025-07-11 17:05:37.338233,nan,nan,55,204,0
2025-07-11 17:05:38.789918,nan,nan,55,170,0
2025-07-11 17:05:40.193062,26.0,47.0,194,194,0
2025-07-11 17:05:41.608092,26.0,47.0,169,169,0
2025-07-11 17:05:43.014369,26.0,47.0,53,201,0
2025-07-11 17:05:44.455433,26.0,46.0,51,169,0
2025-07-11 17:05:45.863060,nan,nan,178,178,0
2025-07-11 17:05:47.260670,26.0,46.0,170,170,0
2025-07-11 17:05:48.673020,26.0,46.0,764,170,0
2025-07-11 17:05:50.069076,nan,nan,767,170,0
2025-07-11 17:05:51.496792,26.0,46.0,171,171,0
2025-07-11 17:05:53.000865,26.0,46.0,196,196,0
2025-07-11 17:05:54.504317,26.0,46.0,768,169,0
2025-07-11 17:05:55.908467,nan,nan,766,170,0
2025-07-11 17:05:57.348609,26.0,46.0,171,171,0
2025-07-11 17:05:58.869823,26.0,46.0,766,256,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 17:06:06.503011,26.0,46.0,228,228,0
2025-07-11 17:06:07.967953,26.0,46.0,767,169,0
2025-07-11 17:06:09.421247,nan,nan,767,765,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 17:18:23.867432,nan,nan,193,193,0
2025-07-11 17:18:25.384302,nan,nan,766,199,0
2025-07-11 17:18:26.833716,26.0,45.0,765,192,0
2025-07-11 17:18:28.255185,26.0,45.0,192,192,0
2025-07-11 17:18:29.850445,nan,nan,764,192,0
2025-07-11 17:18:31.264575,26.0,45.0,766,192,0
2025-07-11 17:18:32.683498,26.0,45.0,190,190,0
2025-07-11 17:18:34.130755,26.0,45.0,191,191,0
2025-07-11 17:18:35.573553,26.0,45.0,766,194,0
2025-07-11 17:18:36.989950,nan,nan,764,191,0
2025-07-11 17:18:38.418147,26.0,45.0,193,193,0
2025-07-11 17:18:39.845156,26.0,45.0,764,226,0
2025-07-11 17:18:41.309830,26.0,45.0,764,193,0
2025-07-11 17:18:42.735272,nan,nan,192,192,0
2025-07-11 17:18:44.172683,26.0,45.0,192,192,0
2025-07-11 17:18:45.595499,26.0,45.0,763,209,0
2025-07-11 17:18:47.054663,nan,nan,765,192,0
2025-07-11 17:18:48.480863,26.0,45.0,191,191,0
2025-07-11 17:18:49.899573,26.0,45.0,192,192,0
2025-07-11 17:18:51.316112,26.0,45.0,763,255,0
2025-07-11 17:18:52.846520,nan,nan,193,193,0
2025-07-11 17:18:54.292007,26.0,45.0,194,194,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 17:58:11.819038,-1,-1,764,311,0
2025-07-11 17:58:13.529206,-1,-1,360,360,0
2025-07-11 17:58:14.929369,-1,-1,85,85,0
2025-07-11 17:58:16.519918,-1,-1,86,86,0
2025-07-11 17:58:17.991387,-1,-1,762,85,0
2025-07-11 17:58:19.443153,-1,-1,767,85,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 17:58:45.878047,-1,-1,763,89,0
2025-07-11 17:58:47.420031,-1,-1,88,88,0
2025-07-11 17:58:48.905350,-1,-1,88,88,0
2025-07-11 17:58:50.398117,-1,-1,767,86,0
2025-07-11 17:58:51.857828,-1,-1,87,87,0
2025-07-11 17:58:53.275337,-1,-1,87,87,0
2025-07-11 17:58:54.690472,-1,-1,766,85,0
2025-07-11 17:58:56.102612,-1,-1,764,87,0
2025-07-11 17:58:57.516373,-1,-1,89,89,0
2025-07-11 17:58:58.940539,-1,-1,85,85,0
2025-07-11 17:59:00.365088,-1,-1,764,86,0
2025-07-11 17:59:01.804975,-1,-1,763,86,0
2025-07-11 17:59:03.224394,-1,-1,87,87,0
2025-07-11 17:59:04.669424,-1,-1,121,87,0
2025-07-11 17:59:06.084130,-1,-1,764,87,0
2025-07-11 17:59:07.522844,-1,-1,764,65535,0
2025-07-11 17:59:08.945368,-1,-1,114,114,0
2025-07-11 17:59:10.408108,-1,-1,765,88,0
2025-07-11 17:59:11.877323,-1,-1,764,87,0
2025-07-11 17:59:13.292286,-1,-1,86,86,0
2025-07-11 17:59:14.722824,-1,-1,88,88,0
2025-07-11 17:59:16.192612,-1,-1,764,89,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 18:05:23.904161,-1,-1,109,109,0
2025-07-11 18:05:25.443926,-1,-1,767,145,0
2025-07-11 18:05:26.894142,-1,-1,764,282,0
2025-07-11 18:05:28.416974,-1,-1,102,102,0
2025-07-11 18:05:29.984582,-1,-1,764,104,0
2025-07-11 18:05:31.395238,-1,-1,765,101,0
2025-07-11 18:05:32.826605,-1,-1,101,101,0
2025-07-11 18:05:34.240079,-1,-1,100,100,0
2025-07-11 18:05:35.669877,-1,-1,766,102,0
2025-07-11 18:05:37.096992,-1,-1,765,132,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 18:10:27.681538,-1,-1,764,323,0
2025-07-11 18:10:29.227404,-1,-1,125,125,0
2025-07-11 18:10:30.669304,-1,-1,764,112,0
2025-07-11 18:10:32.092169,-1,-1,763,151,0
2025-07-11 18:10:33.513732,-1,-1,156,156,0
2025-07-11 18:10:34.941822,-1,-1,109,109,0
2025-07-11 18:10:36.388317,-1,-1,766,108,0
2025-07-11 18:10:37.813854,-1,-1,764,109,0
2025-07-11 18:10:39.236757,-1,-1,198,198,0
2025-07-11 18:10:40.705286,-1,-1,766,112,0
2025-07-11 18:10:43.300473,-1,-1,764,110,0
2025-07-11 18:10:44.734258,-1,-1,764,108,0
2025-07-11 18:10:46.174398,-1,-1,766,108,0
2025-07-11 18:10:48.013071,-1,-1,767,110,0
2025-07-11 18:10:49.435793,-1,-1,108,108,0
2025-07-11 18:10:50.892439,-1,-1,766,108,0
2025-07-11 18:10:52.309159,-1,-1,763,109,0
2025-07-11 18:10:53.729651,-1,-1,111,111,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 18:13:14.764119,-1,-1,119,119,0
2025-07-11 18:13:16.179768,-1,-1,764,118,0
2025-07-11 18:13:17.593630,-1,-1,765,117,0
2025-07-11 18:13:19.023569,-1,-1,118,118,0
2025-07-11 18:13:20.441486,-1,-1,118,118,0
2025-07-11 18:13:21.870110,-1,-1,766,117,0
2025-07-11 18:13:23.308276,-1,-1,764,119,0
2025-07-11 18:13:24.729150,-1,-1,117,117,0
2025-07-11 18:13:26.162014,-1,-1,118,118,0
2025-07-11 18:13:27.653572,-1,-1,765,245,0
2025-07-11 18:13:29.145349,-1,-1,118,118,0
2025-07-11 18:13:30.625282,-1,-1,119,119,0
2025-07-11 18:13:32.126072,-1,-1,765,117,0
2025-07-11 18:13:33.588656,-1,-1,766,118,0
2025-07-11 18:13:35.016120,-1,-1,140,140,0
2025-07-11 18:13:36.448484,-1,-1,119,119,0
2025-07-11 18:13:37.862853,-1,-1,765,119,0
2025-07-11 18:13:39.281252,-1,-1,766,118,0
2025-07-11 18:13:40.713588,-1,-1,138,138,0
2025-07-11 18:13:42.314973,-1,-1,766,117,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 18:14:19.148683,-1,-1,767,121,0
2025-07-11 18:14:20.591522,-1,-1,767,119,0
2025-07-11 18:14:22.145758,-1,-1,167,167,0
2025-07-11 18:14:23.615477,-1,-1,765,123,0
2025-07-11 18:14:25.031845,-1,-1,764,122,0
2025-07-11 18:14:26.453844,-1,-1,125,125,0
2025-07-11 18:14:27.889747,-1,-1,122,122,0
2025-07-11 18:14:29.323854,-1,-1,766,122,0
2025-07-11 18:14:30.805202,-1,-1,764,122,0
2025-07-11 18:14:32.241949,-1,-1,126,126,0
2025-07-11 18:14:33.704592,-1,-1,765,122,0
2025-07-11 18:14:35.118074,-1,-1,764,123,0
2025-07-11 18:14:36.534912,-1,-1,120,120,0
2025-07-11 18:14:37.965515,-1,-1,166,166,0
2025-07-11 18:14:39.429442,-1,-1,765,123,0
2025-07-11 18:14:40.847018,-1,-1,765,123,0
2025-07-11 18:14:42.272742,-1,-1,121,121,0
2025-07-11 18:14:43.700672,-1,-1,126,126,0
2025-07-11 18:14:45.158637,-1,-1,433,231,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 18:18:12.518573,-1,-1,127,127,0
2025-07-11 18:18:14.095240,-1,-1,765,157,0
2025-07-11 18:18:15.629985,-1,-1,766,129,0
2025-07-11 18:18:17.046059,-1,-1,130,130,0
2025-07-11 18:18:18.461863,-1,-1,172,172,0
2025-07-11 18:18:19.937952,-1,-1,764,379,0
2025-07-11 18:18:21.415023,-1,-1,127,127,0
2025-07-11 18:18:22.832018,-1,-1,129,129,0
2025-07-11 18:18:24.263437,-1,-1,764,130,0
2025-07-11 18:18:25.701864,-1,-1,766,128,0
2025-07-11 18:18:27.125438,-1,-1,128,128,0
2025-07-11 18:18:28.538635,-1,-1,129,129,0
2025-07-11 18:18:29.965784,-1,-1,765,153,0
2025-07-11 18:18:31.430737,-1,-1,765,130,0
2025-07-11 18:18:32.853013,-1,-1,130,130,0
2025-07-11 18:18:34.269777,-1,-1,130,130,0
2025-07-11 18:18:35.696994,-1,-1,765,163,0
2025-07-11 18:18:37.165707,-1,-1,129,129,0
2025-07-11 18:18:38.590915,-1,-1,130,130,0
2025-07-11 18:18:40.011264,-1,-1,764,130,0
2025-07-11 18:18:41.450615,-1,-1,766,128,0
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
Timestamp,Temp (C),Humidity (%),Light,Sound,Motion
2025-07-11 18:22:08.567494,-1,-1,766,138,0
2025-07-11 18:22:10.098043,-1,-1,142,142,0
2025-07-11 18:22:11.531500,-1,-1,765,137,0
2025-07-11 18:22:12.946792,-1,-1,764,137,0
2025-07-11 18:22:14.413265,-1,-1,150,150,0
2025-07-11 18:22:15.867771,-1,-1,305,305,0
2025-07-11 18:22:17.365305,-1,-1,763,140,0
2025-07-11 18:22:18.810302,-1,-1,765,139,0
2025-07-11 18:22:26.611059,-1,-1,137,137,0
2025-07-11 18:22:28.024588,-1,-1,765,138,0
2025-07-11 18:22:29.437417,-1,-1,765,138,0
2025-07-11 18:22:31.632319,-1,-1,765,138,0
2025-07-11 18:22:33.060972,-1,-1,136,136,0
2025-07-11 18:22:34.477627,-1,-1,767,137,0
2025-07-11 18:22:35.898917,-1,-1,765,139,0
2025-07-11 18:22:37.406410,-1,-1,141,141,0
2025-07-11 18:22:38.835069,-1,-1,137,137,0
2025-07-11 18:22:40.400090,-1,-1,766,139,0
2025-07-11 18:22:41.832718,-1,-1,136,136,0
2025-07-11 18:22:43.246897,-1,-1,317,317,0
2025-07-11 18:22:44.661299,-1,-1,765,139,0
2025-07-11 18:22:46.083909,-1,-1,764,167,0
2025-07-11 18:22:47.552443,-1,-1,140,140,0
2025-07-11 18:22:48.968189,-1,-1,139,139,0
2025-07-11 18:22:50.387404,-1,-1,767,138,0
2025-07-11 18:22:51.812517,-1,-1,766,154,0
2025-07-11 18:22:53.286315,-1,-1,138,138,0
2025-07-11 18:22:54.701814,-1,-1,766,138,0
2025-07-11 18:22:56.116449,-1,-1,765,137,0
2025-07-11 18:22:57.560217,-1,-1,178,65535,0
2025-07-11 18:22:59.011979,-1,-1,139,139,0
2025-07-11 18:23:00.425433,-1,-1,766,139,0
2025-07-11 18:23:01.846837,-1,-1,765,139,0
2025-07-11 18:23:03.272595,-1,-1,164,164,0
2025-07-11 18:23:04.742190,-1,-1,140,140,0
2025-07-11 18:23:06.157555,-1,-1,763,140,0
2025-07-11 18:23:07.573628,-1,-1,764,140,0
2025-07-11 18:23:09.000741,-1,-1,765,201,0
2025-07-11 18:23:10.511288,-1,-1,139,139,0
2025-07-11 18:23:11.928521,-1,-1,765,141,0
2025-07-11 18:23:13.342811,-1,-1,764,141,0
2025-07-11 18:23:14.766186,-1,-1,149,149,0
2025-07-11 18:23:16.226995,-1,-1,138,138,0
2025-07-11 18:23:17.643416,-1,-1,766,141,0
2025-07-11 18:23:19.060194,-1,-1,765,141,0
2025-07-11 18:23:20.485732,-1,-1,144,144,0
2025-07-11 18:23:21.951731,-1,-1,766,141,0
2025-07-11 18:23:24.049044,-1,-1,139,139,0
2025-07-11 18:23:25.464767,-1,-1,160,160,0
2025-07-11 18:23:26.918640,-1,-1,767,140,0
2025-07-11 18:23:28.341132,-1,-1,141,141,0
2025-07-11 18:23:29.765249,-1,-1,139,139,0
2025-07-11 18:23:31.189360,-1,-1,764,173,0
2025-07-11 18:23:32.650307,-1,-1,765,144,0
2025-07-11 18:23:34.075002,-1,-1,141,141,0
2025-07-11 18:23:35.488661,-1,-1,141,141,0
2025-07-11 18:23:36.920537,-1,-1,764,174,0
2025-07-11 18:23:38.383510,-1,-1,766,140,0
2025-07-11 18:23:39.803814,-1,-1,140,140,0
2025-07-11 18:23:41.217412,-1,-1,766,141,0
2025-07-11 18:23:42.651043,-1,-1,766,157,0
2025-07-11 18:23:44.123887,-1,-1,141,141,0
2025-07-11 18:23:45.543316,-1,-1,141,141,0
2025-07-11 18:23:46.963239,-1,-1,765,142,0
2025-07-11 18:23:48.387885,-1,-1,763,163,0
2025-07-11 18:23:49.842975,-1,-1,140,140,0
2025-07-11 18:23:51.258810,-1,-1,142,142,0
2025-07-11 18:23:52.689010,-1,-1,764,142,0
2025-07-11 18:23:54.110064,-1,-1,764,143,0
2025-07-11 18:23:55.565856,-1,-1,142,142,0
2025-07-11 18:23:56.981000,-1,-1,764,142,0
2025-07-11 18:23:58.398858,-1,-1,764,142,0
2025-07-11 18:23:59.819306,-1,-1,149,149,0
2025-07-11 18:24:01.266643,-1,-1,143,143,0
2025-07-11 18:24:02.683216,-1,-1,143,143,0
2025-07-11 18:24:04.092065,-1,-1,765,143,0
2025-07-11 18:24:05.518086,-1,-1,764,172,0
2025-07-11 18:24:06.977268,-1,-1,143,143,0
2025-07-11 18:24:08.393232,-1,-1,141,141,0
2025-07-11 18:24:09.803219,-1,-1,765,142,0
2025-07-11 18:24:11.222035,-1,-1,765,146,0
2025-07-11 18:24:12.682953,-1,-1,141,141,0
2025-07-11 18:24:14.094486,-1,-1,143,143,0
2025-07-11 18:24:15.502750,-1,-1,765,144,0
2025-07-11 18:24:16.920073,-1,-1,766,145,0
2025-07-11 18:24:18.381628,-1,-1,143,143,0
2025-07-11 18:24:19.789712,-1,-1,766,143,0
2025-07-11 18:24:21.208726,-1,-1,767,142,0
2025-07-11 18:24:22.629504,-1,-1,144,144,0
2025-07-11 18:24:24.092014,-1,-1,141,141,0
2025-07-11 18:24:25.505073,-1,-1,765,143,0
2025-07-11 18:24:26.917307,-1,-1,765,143,0
2025-07-11 18:24:28.340479,-1,-1,193,193,0
2025-07-11 18:24:29.796359,-1,-1,143,143,0
2025-07-11 18:24:31.205602,-1,-1,766,144,0
2025-07-11 18:24:32.620430,-1,-1,765,144,0
2025-07-11 18:24:34.040048,-1,-1,172,172,0
2025-07-11 18:24:35.493742,-1,-1,767,144,0
2025-07-11 18:24:36.903911,-1,-1,765,144,0
2025-07-11 18:24:38.319238,-1,-1,144,65535,0
2025-07-11 18:24:39.737281,-1,-1,152,152,0
2025-07-11 18:31:06.061354,26.0,48.0,145,321,0
2025-07-11 18:31:07.683234,-1,-1,152,152,0
2025-07-11 18:31:09.104127,-1,-1,171,187,0
2025-07-11 18:31:10.566528,26.0,48.0,185,152,0
2025-07-11 18:31:11.985712,26.0,48.0,151,151,0
2025-07-11 18:31:13.405336,26.0,48.0,216,155,0
2025-07-11 18:31:14.874073,-1,-1,230,197,0
2025-07-11 18:31:16.347717,26.0,48.0,152,152,0
2025-07-11 18:31:17.783098,26.0,47.0,151,151,0
2025-07-11 18:31:19.195250,26.0,47.0,380,152,0
2025-07-11 18:31:20.659512,-1,-1,452,183,0
2025-07-11 18:31:22.079383,26.0,47.0,151,151,0
2025-07-11 18:31:23.494115,26.0,47.0,151,151,0
2025-07-11 18:31:24.925317,-1,-1,636,153,0
2025-07-11 18:31:26.388002,26.0,47.0,688,152,0
